Bakery
1	1200	1480	870		1600	5150	4	1[2]	1[2]	1	1:01:20	5%
16	23530	18660	14200	7300	63690	2	1[14]	1[8]	37	9:27:10	512
17	30115	23885	18175	9345	81520	2	1[15]	1[9]	44	11:02:50	578
18	38550	30570	23260	11965	104345	2	1[17]	1[11]	53	12:54:00	648
19	49340	39130	29775	15315	133560	2	1[18]	1[12]	64	15:02:50	722
20	63155	50090	38110	19600	170955	2	1[19]	1[13]	77	17:32:10	800

Town Hall
1	1250	1110	1260	600	4220	4	1[2]	1[0]	6	3:28:20	
2	1600	1420	1615	770	5405	2	1[2]	1[0]	7	4:06:40	
3	2050	1820	2065	985	6920	2	1[3]	1[1]	9	4:51:10	
4	2620	2330	2640	1260	8850	2	1[4]	1[2]	10	5:42:40	
5	3355	2980	3380	1610	11325	2	1[5]	1[2]	12	6:42:30	
6	4295	3815	4330	2060	14500	3	1[6]	1[3]	15	7:52:00	
7	5500	4880	5540	2640	18560	3	1[7]	1[4]	18	9:12:30	
8	7035	6250	7095	3380	23760	3	1[8]	1[5]	21	10:45:50	
9	9005	8000	9080	4325	30410	3	1[9]	1[6]	26	12:34:10	
10	11530	10240	11620	5535	38925	3	1[10]	1[7]	31	14:39:50	
11	14755	13105	14875	7085	49820	3	1[12]	1[8]	37	17:05:40	
12	18890	16775	19040	9065	63770	3	1[13]	1[9]	45	19:54:50	
13	24180	21470	24370	11605	81625	3	1[14]	1[10]	53	23:11:00	
14	30950	27480	31195	14855	104480	3	1[15]	1[12]	64	26:58:30	
15	39615	35175	39930	19015	133735	3	1[17]	1[13]	77	31:22:30	
16	50705	45025	51110	24340	171180	4	1[18]	1[14]	92	36:28:40	
17	64905	57635	65425	31155	219120	4	1[19]	1[15]	111	42:23:50	
18	83075	73770	83740	39875	280460	4	2[5]	1[17]	133	49:15:50	
19	106340	94430	107190	51040	359000	4	2[15]	1[18]	160	57:13:40	
20	136115	120870	137200	65335	459520	4	2[19]	1[19]	192	66:28:10

Trade Office
1	1400	1330	1200	400	4330	3	1[2]	1[0]	4	0:50:00	110%
2	1790	1700	1535	510	5535	2	1[3]	1[0]	4	1:03:00	120%
3	2295	2180	1965	655	7095	2	1[3]	1[0]	5	1:18:00	130%
4	2935	2790	2515	840	9080	2	1[4]	1[1]	6	1:35:30	140%
5	3760	3570	3220	1075	11625	2	1[5]	1[1]	7	1:55:50	150%
6	4810	4570	4125	1375	14880	2	1[6]	1[2]	9	2:19:20	160%
7	6155	5850	5280	1760	19045	2	1[7]	1[3]	11	2:46:40	170%
8	7880	7485	6755	2250	24370	2	1[9]	1[3]	13	3:18:20	180%
9	10090	9585	8645	2880	31200	2	1[10]	1[4]	15	3:55:10	190%
10	12915	12265	11070	3690	39940	2	1[11]	1[5]	19	4:37:40	200%
11	16530	15700	14165	4720	51115	3	1[12]	1[6]	22	5:27:10	210%
12	21155	20100	18135	6045	65435	3	1[13]	1[7]	27	6:24:30	220%
13	27080	25725	23210	7735	83750	3	1[15]	1[8]	32	7:31:00	230%
14	34660	32930	29710	9905	107205	3	1[16]	1[10]	39	8:48:10	240%
15	44370	42150	38030	12675	137225	3	1[17]	1[11]	46	10:17:40	250%
16	56790	53950	48680	16225	175645	3	1[19]	1[12]	55	12:01:30	260%
17	72690	69060	62310	20770	224830	3	1[20]	1[13]	67	14:02:00	270%
18	93045	88395	79755	26585	287780	3	2[11]	1[15]	80	16:21:40	280%
19	119100	113145	102085	34030	368360	3	2[17]	1[16]	96	19:03:50	290%
20	152445	144825	130670	43555	471495	3	2[0]	1[17]	115	22:11:50	300%

Treasury
1	2880	2740	2580	990	9190	4	1[4]	1[1]	7	2:13:20	
2	3630	3450	3250	1245	11575	2	1[5]	1[2]	9	2:39:40	
3	4570	4350	4095	1570	14585	2	1[6]	1[2]	10	3:10:10	
4	5760	5480	5160	1980	18380	2	1[7]	1[3]	12	3:45:40	
5	7260	6905	6505	2495	23165	2	1[8]	1[4]	15	4:26:50	
6	9145	8700	8195	3145	29185	3	1[9]	1[5]	18	5:14:30	
7	11525	10965	10325	3960	36775	3	1[10]	1[5]	21	6:09:40	
8	14520	13815	13010	4990	46335	3	1[12]	1[6]	26	7:13:50	
9	18295	17405	16390	6290	58380	3	1[13]	1[7]	31	8:28:20	
10	23055	21930	20650	7925	73560	3	1[14]	1[9]	37	9:54:40	
11	29045	27635	26020	9985	92685	3	1[15]	1[10]	45	11:34:50	
12	36600	34820	32785	12580	116785	3	1[16]	1[11]	53	13:31:00	
13	46115	43875	41310	15850	147150	3	1[18]	1[12]	64	15:45:40	
14	58105	55280	52050	19975	185410	3	1[19]	1[13]	77	18:22:00	
15	73210	69655	65585	25165	233615	3	1[20]	1[14]	92	21:23:20	
16	92245	87760	82640	31710	294355	4	2[11]	1[16]	111	24:53:40	
17	116230	110580	104125	39955	370890	4	2[16]	1[17]	133	28:57:40	
18	146450	139330	131195	50340	467315	4	2[0]	1[18]	160	33:40:40	
19	184530	175560	165305	63430	588825	4	3[14]	1[19]	192	39:09:00	
20	232505	221205	208285	79925	741920	4	3[0]	1[20]	230	45:29:50	
